year,player,games,mpg,ts,ast,turn_over,usg,orr,drr,rebr,per,va,ewa,foreign_player,team,salary,homegames,total_attendence,avg_attendence
2009,Dirk Nowitzki,80,39,0.581,11.3,7.2,24.8,3,25.1,14,25.94,336,11.2,1,Mavericks,18077904,41,821723,20042
2009,Keith Van Horn,74,31.6,0.556,7.2,11.5,21.1,8,18.7,13.2,17.15,98.5,3.3,0,Mavericks,3792112,41,821723,20042
2009,Jason Terry,81,38,0.549,28.3,11.8,22.3,1,8.6,5.2,18.92,182.2,6.1,0,Mavericks,9196000,41,821723,20042
2009,Jerry Stackhouse,70,39.2,0.528,16.3,10,26,3,8.5,5.6,19.81,190.9,6.4,0,Mavericks,7000000,41,821723,20042
2009,Jason Kidd,80,37.4,0.526,29.3,12.2,26,4,15.1,9.6,22.62,259.3,8.6,0,Mavericks,21372000,41,821723,20042
2009,Vince Carter,43,34.2,0.532,13.7,7.1,26.3,4,10.4,7.3,22.48,131.5,4.4,0,Nets,14724125,41,621062,15147
2009,Eduardo Najera,48,23,0.59,13.8,6.7,11.1,9,13.3,11.1,14.02,20.7,0.7,1,Nets,3250000,41,621062,15147
2009,Bobby Simmons,36,10.5,0.471,12.9,5.1,15.5,10,13.8,12,12.52,5.7,0.2,0,Nets,10602667,41,621062,15147
2009,Keyon Dooling,55,17.6,0.494,17.7,11.9,18.2,1,7.3,4.2,10.27,-5.3,-0.2,0,Nets,3300000,41,621062,15147
2009,Trenton Hassell,82,24.4,0.411,23.2,12.8,10.7,2,11.9,7,5.9,-68.7,-2.3,0,Nets,4350000,41,621062,15147
2009,Kenyon Martin,77,34.1,0.511,11.3,11.8,22.8,7,20.7,13.9,16.83,104.5,3.5,0,Nuggets,14431816,41,706165,17223
2009,Rasho Nesterovic,77,30.4,0.536,11.2,9.7,15.9,7,16.9,12.2,14.44,66.9,2.2,0,Pacers,8400000,41,581472,14182
2009,Troy Murphy,79,31.8,0.526,9.7,10.2,15.7,10,24.3,17.1,15.38,72.8,2.4,0,Pacers,10126984,41,581472,14182
2009,Mike Dunleavy,82,15.9,0.505,16.2,13.2,17.2,5,11.9,8.7,12.73,21.8,0.7,0,Pacers,9000000,41,581472,14182
2009,Jeff Foster,77,10.4,0.394,17.5,11.7,12.7,17,22,19.5,10.88,0.5,0,0,Pacers,5500000,41,581472,14182
2009,Maceo Baston,16,6.6,0.661,0,16.5,13.9,4,21.3,12.4,16.81,5,0.2,0,Pacers,2272860,41,581472,14182
2009,Eddie Jones,47,38.1,0.551,16.5,8.1,21.6,2,12.7,7.3,19.24,116.7,3.9,0,Pelicans,1976400,41,695727,16968
2009,Chauncey Billups,74,31.4,0.582,19.8,9.2,22.8,2,12.2,7,21.1,175.3,5.8,0,Pistons,11050000,41,896971,21877
2009,Allen Iverson,82,42.5,0.5,15.1,9.5,30.9,2,9.5,5.8,22.14,302.8,10.1,0,Pistons,20840625,41,896971,21877
2009,Richard Hamilton,82,32.2,0.531,10.8,10.4,28.5,4,10.5,7.1,19.76,182.5,6.1,0,Pistons,10812500,41,896971,21877
2009,Kwame Brown,80,22.2,0.496,7.6,14.4,16.9,9,19.9,14.2,13.4,37,1.2,0,Pistons,4000000,41,896971,21877
2009,Rasheed Wallace,74,36.3,0.552,10.2,9.3,21.3,5,19.6,12.3,18.44,157.1,5.2,0,Pistons,13930000,41,896971,21877
2009,Tayshaun Prince,42,10.4,0.546,14.1,12.3,14.9,1,11.1,6.1,11.94,4.7,0.2,0,Pistons,9500000,41,896971,21877
2009,Shawn Marion,81,41.6,0.538,10.2,8,21.4,7,19.4,13,21.05,240.4,8,0,Raptors,17810000,41,769707,18773
2009,Jermaine O'Neal,77,37.2,0.539,8.5,9.9,23.8,8,22.8,15.6,21.16,206.5,6.9,0,Raptors,21372000,41,769707,18773
2009,Jake Voskuhl,65,14.6,0.604,12.4,16.6,11.1,11,15.4,13.4,10.67,0.5,0,0,Raptors,577073,41,769707,18773
2009,Metta World Peace,69,33.6,0.529,14.6,10.7,20.9,5,12.4,8.8,17.49,120.9,4,0,Rockets,7400000,40,699280,17482
2009,Dikembe Mutombo,24,21.4,0.445,9.1,16.3,15.1,12,22,17,10.63,0.1,0,1,Rockets,502007,40,699280,17482
2009,Brent Barry,75,33.1,0.597,32.7,12.1,15.3,2,12.2,7.1,15.77,97.6,3.3,0,Rockets,1910000,40,699280,17482
2009,Yao Ming,82,29,0.57,10.7,13.5,20.4,10,22.6,16.3,20.2,170.7,5.7,1,Rockets,15070550,40,699280,17482
2009,Tracy McGrady,75,39.4,0.564,15,7.1,32.6,5,14.6,9.5,31.01,452,15.1,0,Rockets,20370437,40,699280,17482
2009,Steve Francis,81,41,0.541,21.1,12.6,25.2,6,11.5,8.7,21.12,250.6,8.4,0,Rockets,2634480,40,699280,17482
2009,Shane Battier,78,30.6,0.597,13,8.4,12.1,6,10.1,8.1,14.35,68.5,2.3,0,Rockets,6448900,40,699280,17482
2009,Loren Woods,38,9.3,0.455,14.6,17.7,13.1,9,21.3,15.2,9.51,-2.9,-0.1,1,Rockets,998581,40,699280,17482
2009,Roger Mason Jr.,17,6.6,0.471,24.6,10.2,14.1,2,9.6,5.9,7.28,-2.7,-0.1,0,Spurs,3500000,41,749048,18269
2009,Jacque Vaughn,80,21.1,0.508,29.2,12.2,14.8,2,6.4,4,10.69,-3.9,-0.1,0,Spurs,1262275,41,749048,18269
2009,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Spurs,4200000,41,749048,18269
2009,Manu Ginobili,69,20.7,0.556,19.4,14.1,17.5,4,8.8,6.5,14.48,42.5,1.4,1,Spurs,9905248,41,749048,18269
2009,Michael Finley,69,38.3,0.514,12.7,7.1,22,4,12.3,8.4,18.34,154.6,5.2,0,Spurs,2500000,41,749048,18269
2009,Drew Gooden,70,26.8,0.503,7.5,13.6,20.7,9.9,17.6,13.7,15.21,51.8,1.7,0,Spurs,1410441,41,749048,18269
2009,Bruce Bowen,82,31.3,0.563,16.1,10.2,9.9,3,7.8,5.4,8.86,-31.4,-1,0,Spurs,4000000,41,749048,18269
2009,Tony Parker,82,33.8,0.542,24,11,22.1,1,7.3,4.5,17.17,127.8,4.3,1,Spurs,11550000,41,749048,18269
2009,Tim Duncan,81,39.3,0.564,14.1,11.1,25.7,10,27.3,19,26.46,355,11.8,1,Spurs,20598704,41,749048,18269
2009,Amar'e Stoudemire,82,31.3,0.53,6,14.4,19.4,11,20.9,15.9,15.83,100.3,3.3,0,Suns,15070550,41,755302,18422
2009,Steve Nash,82,33.1,0.576,29.1,9.4,24,3,7,4.8,23.51,253.1,8.4,1,Suns,12250000,41,755302,18422
2009,Shaquille O'Neal,67,37.8,0.602,10.7,10.1,27.8,11,21.6,16.5,29.43,356.2,11.9,0,Suns,21000000,41,755302,18422
2009,Grant Hill,29,29.1,0.568,21.2,14.6,22.9,5,23.2,14,21.02,66.2,2.2,0,Suns,1976400,41,755302,18422
2009,Earl Watson,79,17.3,0.505,30.3,11.9,17,4,9.6,6.8,14.52,35.9,1.2,0,Thunder,6200000,40,747732,18693
2009,Joe Smith,54,20.7,0.524,8.1,9.2,15.6,12,15.7,13.7,13.67,18.1,0.6,0,Thunder,1200000,40,747732,18693
2009,Malik Rose,79,24.5,0.538,11.7,16.1,20.4,9,20.5,15.2,15.9,63.4,2.1,0,Thunder,7647500,40,747732,18693
2009,Chris Wilcox,46,10.4,0.528,10,12.4,16.2,8,16.9,12.3,12.16,2.4,0.1,0,Thunder,6750000,40,747732,18693
2009,Chucky Atkins,65,21.5,0.475,23.7,10.4,18.7,2,6.5,4.1,10.97,-0.3,0,0,Thunder,3240000,40,747732,18693
2009,Desmond Mason,80,34.5,0.502,11.5,8.1,19.4,6.5,15.9,11.1,15.4,101.1,3.4,0,Thunder,5300000,40,747732,18693
2009,Mike Miller,65,33.6,0.537,13.8,10.1,19.7,2.4,15.7,8.9,15.23,77.1,2.6,0,Timberwolves,9028575,41,594743,14505
2009,Mark Madsen,54,14.5,0.458,14.9,10.6,11.6,12,10.6,11.5,8.65,-16.6,-0.6,0,Timberwolves,2630000,41,594743,14505
2009,Antoine Walker,78,41.5,0.467,16.1,11.2,25.6,3,16.7,9.9,15.57,98.2,3.3,0,Timberwolves,9052460,41,594743,14505
2009,Brian Cardinal,5,3,0.41,14.5,14.5,17.1,24,15.8,19.7,13.85,0.3,0,0,Timberwolves,6300000,41,594743,14505
2009,Corey Maggette,64,31.3,0.564,10.1,12,22.6,4,13.8,9.1,17.79,109.2,3.6,0,Warriors,8275862,41,776660,18942
2009,Mike James,78,22.1,0.469,24.6,10.8,20.2,2,8.5,5,12.39,17.9,0.6,0,Wizards,6244093,41,681117,16612
2009,Caron Butler,78,36.6,0.502,13.3,12,21.2,5,10.9,8,15.46,105.9,3.5,0,Wizards,9249980,41,681117,16612
2009,DeShawn Stevenson,61,12.5,0.444,9.9,12.2,20.2,4,9.7,6.8,8.81,-9.6,-0.3,0,Wizards,3616072,41,681117,16612
2009,Gilbert Arenas,82,35,0.54,23.5,13.2,24.8,4,10.6,7.2,19.37,179,6,0,Wizards,14653466,41,681117,16612
2009,Brendan Haywood,81,23.8,0.561,5.4,12,11.2,12,13,12.4,12.51,27.6,0.9,0,Wizards,5500000,41,681117,16612
2009,Antonio Daniels,67,13,0.572,25.3,9.5,13.1,2,8.4,5,13.16,14.1,0.5,0,Wizards,6200000,41,681117,16612
2009,Etan Thomas,38,13.5,0.55,1.5,16.4,16,16,22,19,15.01,16.9,0.6,0,Wizards,6864200,41,681117,16612
2009,Antawn Jamison,82,39.3,0.542,7.8,8.8,22.8,7,12.5,9.5,19.49,192.2,6.4,0,Wizards,9923285,41,681117,16612
2010,Elton Brand,62,39.6,0.543,11.4,11.7,20.6,13,19.3,16.2,21.09,175.6,5.9,0,76ers,14858472,41,647898,15802
2010,Antonio Daniels,67,13,0.572,25.3,9.5,13.1,2,8.4,5,13.16,14.1,0.5,0,76ers,6600000,41,647898,15802
2010,Jerry Stackhouse,70,39.2,0.528,16.3,10,26,3,8.5,5.6,19.81,190.9,6.4,0,Bucks,422460,41,630976,15389
2010,John Salmons,64,7.9,0.502,22.7,14,13.9,4,10.2,6.9,9.41,-4.1,-0.1,0,Bucks,6429151,41,630976,15389
2010,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Bucks,3800000,41,630976,15389
2010,Michael Redd,82,28.2,0.59,9.4,6,20.3,5,13.9,9.4,21.33,187.1,6.2,0,Bucks,17040000,41,630976,15389
2010,Dan Gadzuric,49,15.5,0.498,4.4,13.1,10.6,10,20.3,15.2,10.06,-3,-0.1,1,Bucks,6749260,41,630976,15389
2010,Brad Miller,73,31.1,0.579,17,10.4,17.6,9,20.2,14.9,18.8,138.9,4.6,0,Bulls,12250000,40,847903,21197
2010,Jerome James,51,15,0.506,7.2,20,19.2,12,21.5,16.6,12.24,9.4,0.3,0,Bulls,6600000,40,847903,21197
2010,Jannero Pargo,34,10.1,0.448,24.9,14.7,15,3,9.3,6.1,7.46,-9,-0.3,0,Bulls,1990000,40,847903,21197
2010,Devin Brown,10,9.3,0.389,12.8,16.5,18.8,9.8,12.8,11.3,7.14,-2.3,-0.1,0,Bulls,1107572,40,847903,21197
2010,Shaquille O'Neal,67,37.8,0.602,10.7,10.1,27.8,11,21.6,16.5,29.43,356.2,11.9,0,Cavaliers,21000000,41,820439,20010
2010,Zydrunas Ilgauskas,81,30,0.516,7.5,12.5,25.5,11,17.4,14.1,19.31,158.2,5.3,1,Cavaliers,925000,41,820439,20010
2010,Brian Scalabrine,59,12.3,0.487,16.6,16.6,13.5,6,15.9,11.1,8.65,-15.4,-0.5,0,Celtics,3413793,41,763584,18624
2010,Rasheed Wallace,74,36.3,0.552,10.2,9.3,21.3,5,19.6,12.3,18.44,157.1,5.2,0,Celtics,5854000,41,763584,18624
2010,Ray Allen,76,37.9,0.565,16.3,9.7,25.4,3.8,11.8,7.8,22.19,251.1,8.4,0,Celtics,18776860,41,763584,18624
2010,Paul Pierce,79,39.2,0.532,13.6,11.2,30.1,4,17.7,10.6,23.49,300,10,0,Celtics,19795712,41,763584,18624
2010,Kevin Garnett,82,40.5,0.553,20.4,9.4,25,9,28.5,18.8,26.46,370.8,12.4,0,Celtics,16417044,41,763584,18624
2010,Ricky Davis,79,39.6,0.485,18.3,11.6,25.9,3,10.7,7,16.94,150.5,5,0,Clippers,2400000,40,646830,16170
2010,Baron Davis,50,37.8,0.5,24.3,10.6,23.7,3,8.1,5.7,17.51,91.8,3.1,0,Clippers,12100000,40,646830,16170
2010,Brian Skinner,77,17.9,0.574,3.9,12.8,13.6,11,19.9,15.6,14.24,28.2,0.9,0,Clippers,825497,40,646830,16170
2010,Cuttino Mobley,73,41.7,0.537,13.3,10.6,19.2,3,8.6,5.7,15.21,107.1,3.6,0,Clippers,9500000,40,646830,16170
2010,Drew Gooden,70,26.8,0.503,7.5,13.6,20.7,9.9,17.6,13.7,15.21,51.8,1.7,0,Clippers,4580735,40,646830,16170
2010,Rasual Butler,72,21,0.437,11.8,9.8,19.9,2,12.3,7.1,10.27,-2.6,-0.1,0,Clippers,3945000,40,646830,16170
2010,Allen Iverson,82,42.5,0.5,15.1,9.5,30.9,2,9.5,5.8,22.14,302.8,10.1,0,Grizzlies,650686,40,509806,12745
2010,Greg Buckner,75,20.2,0.519,16.2,10.5,13.9,5,11.4,8.4,11.06,6.3,0.2,0,Grizzlies,4080915,40,509806,12745
2010,Jamaal Tinsley,73,30.6,0.468,40.7,14.3,17.4,3,9.9,6.5,13.53,42.3,1.4,0,Grizzlies,738091,40,509806,12745
2010,Steven Hunter,33,13.5,0.531,4.2,10.5,12.2,9,14.5,11.9,12.41,3,0.1,0,Grizzlies,3696000,40,509806,12745
2010,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Grizzlies,16000000,40,509806,12745
2010,Speedy Claxton,30,15.7,0.509,26.8,12.5,19.8,6,8,6.9,15.89,17.2,0.6,0,Hawks,5209454,41,686688,16748
2010,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Hawks,9360000,41,686688,16748
2010,Joe Johnson,82,27.5,0.472,18,9.2,18.1,3,10.5,6.6,12.1,26.9,0.9,0,Hawks,14976754,41,686688,16748
2010,Mike Bibby,55,33.4,0.559,23.9,10.6,20.9,2,6.3,4.3,18.24,99.1,3.3,0,Hawks,6217617,41,686688,16748
2010,Jermaine O'Neal,77,37.2,0.539,8.5,9.9,23.8,8,22.8,15.6,21.16,206.5,6.9,0,Heat,23016000,40,729178,18229
2010,Quentin Richardson,59,23.2,0.46,7.3,8.9,19.8,8,15.1,11.6,12.93,24.8,0.8,0,Heat,8700000,40,729178,18229
2010,Mark Blount,81,17.3,0.491,9.9,18.2,10.7,8.8,16.9,12.6,9.93,-7.1,-0.2,0,Heat,7967375,40,729178,18229
2010,Morris Peterson,82,36,0.488,12.6,8.5,18.9,4,10.7,7,13.13,57.8,1.9,0,Hornets,5800000,40,581049,14526
2010,Peja Stojakovic,72,34,0.6,10.1,7.3,20.2,3,14,8.7,20.04,174.5,5.8,1,Hornets,13392000,40,581049,14526
2010,Sean Marks,23,9.7,0.412,3.6,16.9,15,4,14.4,9.1,3.77,-12.9,-0.4,1,Hornets,825497,40,581049,14526
2010,Andrei Kirilenko,80,27.7,0.598,12.8,12.6,18.2,8,14.4,11.5,20.03,157.4,5.2,1,Jazz,16452000,41,816042,19903
2010,Carlos Boozer,81,25.3,0.577,11.6,11.3,15.9,11,22.7,16.6,16.97,83.7,2.8,1,Jazz,12323900,41,816042,19903
2010,Desmond Mason,80,34.5,0.502,11.5,8.1,19.4,6.5,15.9,11.1,15.4,101.1,3.4,0,Kings,825497,40,502852,12571
2010,Kenny Thomas,66,30,0.517,12.8,13.3,18.4,10.9,20.4,15.6,14.4,42.8,1.4,0,Kings,8775000,40,502852,12571
2010,Derek Fisher,82,34.5,0.52,24.4,7.7,14.2,2,8,4.8,12.1,23.1,0.8,0,Lakers,5048000,41,778877,18997
2010,Pau Gasol,82,36,0.57,12.7,11.8,22,7,19.9,13.7,20.66,201.6,6.7,1,Lakers,16452000,41,778877,18997
2010,Metta World Peace,69,33.6,0.529,14.6,10.7,20.9,5,12.4,8.8,17.49,120.9,4,0,Lakers,5854000,41,778877,18997
2010,Lamar Odom,49,34.3,0.519,17.7,13.9,21,4,17.9,11,14.88,42.4,1.4,0,Lakers,7500000,41,778877,18997
2010,Kobe Bryant,82,41.5,0.55,16,9.6,31.1,3,15.3,9.3,27.07,420.6,14,0,Lakers,23034375,41,778877,18997
2010,Rashard Lewis,77,39.5,0.537,8.4,9.1,20.2,6,13.8,9.7,16.95,123.8,4.1,0,Magic,18010791,41,698768,17043
2010,Jason Williams,76,31.7,0.501,36.8,9.8,21.1,1,8.6,5,17.83,122.6,4.1,0,Magic,825497,41,698768,17043
2010,Anthony Johnson,66,12.8,0.512,22,10.5,15.7,2,8.8,5.3,11.23,1.5,0,0,Magic,2062800,41,698768,17043
2010,Vince Carter,43,34.2,0.532,13.7,7.1,26.3,4,10.4,7.3,22.48,131.5,4.4,0,Magic,16123250,41,698768,17043
2010,Shawn Marion,81,41.6,0.538,10.2,8,21.4,7,19.4,13,21.05,240.4,8,0,Mavericks,6635068,41,821723,20042
2010,Jason Kidd,80,37.4,0.526,29.3,12.2,26,4,15.1,9.6,22.62,259.3,8.6,0,Mavericks,8100000,41,821723,20042
2010,Dirk Nowitzki,80,39,0.581,11.3,7.2,24.8,3,25.1,14,25.94,336,11.2,1,Mavericks,19795714,41,821723,20042
2010,Jason Terry,81,38,0.549,28.3,11.8,22.3,1,8.6,5.2,18.92,182.2,6.1,0,Mavericks,9075000,41,821723,20042
2010,Erick Dampier,82,24.1,0.543,7.3,14.2,14.6,13,15.7,14.6,14.96,64.3,2.1,0,Mavericks,12115500,41,821723,20042
2010,Eduardo Najera,48,23,0.59,13.8,6.7,11.1,9,13.3,11.1,14.02,20.7,0.7,1,Nets,3000000,41,621062,15147
2010,Marko Jaric,66,20.9,0.498,24.5,13.1,19,3,10.2,6.6,14.56,36.6,1.2,1,Nets,7100000,41,621062,15147
2010,Rafer Alston,47,20.9,0.51,30.2,13.5,21.1,2,10.4,6.2,14.89,28.4,0.9,0,Nets,475875,41,621062,15147
2010,Tony Battie,67,25.1,0.578,9.5,9.3,11.6,10,19.7,14.6,14.07,32.3,1.1,0,Nets,6606600,41,621062,15147
2010,Trenton Hassell,82,24.4,0.411,23.2,12.8,10.7,2,11.9,7,5.9,-68.7,-2.3,0,Nets,4350000,41,621062,15147
2010,Bobby Simmons,36,10.5,0.471,12.9,5.1,15.5,10,13.8,12,12.52,5.7,0.2,0,Nets,11242666,41,621062,15147
2010,Keyon Dooling,55,17.6,0.494,17.7,11.9,18.2,1,7.3,4.2,10.27,-5.3,-0.2,0,Nets,3564000,41,621062,15147
2010,Chauncey Billups,74,31.4,0.582,19.8,9.2,22.8,2,12.2,7,21.1,175.3,5.8,0,Nuggets,12100000,41,706165,17223
2010,Chris Andersen,59,15.4,0.44,7.3,13.7,18.4,13,22.3,17.6,13.12,11,0.4,0,Nuggets,3650000,41,706165,17223
2010,Kenyon Martin,77,34.1,0.511,11.3,11.8,22.8,7,20.7,13.9,16.83,104.5,3.5,0,Nuggets,15852511,41,706165,17223
2010,Malik Allen,80,29,0.455,5.3,12.5,17.7,6,14.9,10.6,10,-26,-0.9,0,Nuggets,1300000,41,706165,17223
2010,Earl Watson,79,17.3,0.505,30.3,11.9,17,4,9.6,6.8,14.52,35.9,1.2,0,Pacers,2800000,41,581472,14182
2010,Troy Murphy,79,31.8,0.526,9.7,10.2,15.7,10,24.3,17.1,15.38,72.8,2.4,0,Pacers,11047619,41,581472,14182
2010,Mike Dunleavy,82,15.9,0.505,16.2,13.2,17.2,5,11.9,8.7,12.73,21.8,0.7,0,Pacers,9780992,41,581472,14182
2010,Jeff Foster,77,10.4,0.394,17.5,11.7,12.7,17,22,19.5,10.88,0.5,0,0,Pacers,6077500,41,581472,14182
2010,Tayshaun Prince,42,10.4,0.546,14.1,12.3,14.9,1,11.1,6.1,11.94,4.7,0.2,0,Pistons,10324380,41,896971,21877
2010,Richard Hamilton,82,32.2,0.531,10.8,10.4,28.5,4,10.5,7.1,19.76,182.5,6.1,0,Pistons,11375000,41,896971,21877
2010,Kwame Brown,80,22.2,0.496,7.6,14.4,16.9,9,19.9,14.2,13.4,37,1.2,0,Pistons,4000000,41,896971,21877
2010,Chris Wilcox,46,10.4,0.528,10,12.4,16.2,8,16.9,12.3,12.16,2.4,0.1,0,Pistons,3000000,41,896971,21877
2010,Hedo Turkoglu,67,17.5,0.509,15.1,8.7,16.8,3,13.3,8.6,12.18,14.7,0.5,1,Raptors,9000000,41,769707,18773
2010,Reggie Evans,67,20.4,0.51,11.6,17.7,8.2,14,24.3,19.2,9.19,-23.5,-0.8,0,Raptors,4960000,41,769707,18773
2010,Yao Ming,82,29,0.57,10.7,13.5,20.4,10,22.6,16.3,20.2,170.7,5.7,1,Rockets,16378325,40,699280,17482
2010,Brent Barry,75,33.1,0.597,32.7,12.1,15.3,2,12.2,7.1,15.77,97.6,3.3,0,Rockets,2062800,40,699280,17482
2010,Shane Battier,78,30.6,0.597,13,8.4,12.1,6,10.1,8.1,14.35,68.5,2.3,0,Rockets,6939200,40,699280,17482
2010,Tim Duncan,81,39.3,0.564,14.1,11.1,25.7,10,27.3,19,26.46,355,11.8,1,Spurs,22183220,41,749048,18269
2010,Michael Finley,69,38.3,0.514,12.7,7.1,22,4,12.3,8.4,18.34,154.6,5.2,0,Spurs,2500000,41,749048,18269
2010,Manu Ginobili,69,20.7,0.556,19.4,14.1,17.5,4,8.8,6.5,14.48,42.5,1.4,1,Spurs,10728130,41,749048,18269
2010,Tony Parker,82,33.8,0.542,24,11,22.1,1,7.3,4.5,17.17,127.8,4.3,1,Spurs,12600000,41,749048,18269
2010,Bruce Bowen,82,31.3,0.563,16.1,10.2,9.9,3,7.8,5.4,8.86,-31.4,-1,0,Spurs,4100000,41,749048,18269
2010,Roger Mason Jr.,17,6.6,0.471,24.6,10.2,14.1,2,9.6,5.9,7.28,-2.7,-0.1,0,Spurs,3780000,41,749048,18269
2010,Richard Jefferson,80,36,0.563,13.8,10.7,18.3,6,14.4,10.2,16.44,127.7,4.3,0,Spurs,14200000,41,749048,18269
2010,Amar'e Stoudemire,82,31.3,0.53,6,14.4,19.4,11,20.9,15.9,15.83,100.3,3.3,0,Suns,16378325,41,755302,18422
2010,Jason Richardson,82,32.9,0.501,14.5,10.5,22,4,10.4,7.5,15.5,100.7,3.4,0,Suns,13333332,41,755302,18422
2010,Steve Nash,82,33.1,0.576,29.1,9.4,24,3,7,4.8,23.51,253.1,8.4,1,Suns,13125000,41,755302,18422
2010,Etan Thomas,38,13.5,0.55,1.5,16.4,16,16,22,19,15.01,16.9,0.6,0,Thunder,7906088,40,747732,18693
2010,Mike Wilks,46,15,0.436,31.9,9.7,13.6,3.4,8.2,5.9,9.29,-8.8,-0.3,0,Thunder,679821,40,747732,18693
2010,Mark Madsen,54,14.5,0.458,14.9,10.6,11.6,12,10.6,11.5,8.65,-16.6,-0.6,0,Timberwolves,2840000,41,594743,14505
2010,Devean George,71,22.7,0.485,13.9,9.8,14.7,6,13.7,10,11.18,8.2,0.3,0,Warriors,1600000,41,776660,18942
2010,Corey Maggette,64,31.3,0.564,10.1,12,22.6,4,13.8,9.1,17.79,109.2,3.6,0,Warriors,8937931,41,776660,18942
2010,Earl Boykins,68,19.4,0.543,26.1,8.6,20.3,3,4.2,3.5,18.24,71.3,2.4,0,Wizards,752659,41,681117,16612
2010,Mike Miller,65,33.6,0.537,13.8,10.1,19.7,2.4,15.7,8.9,15.23,77.1,2.6,0,Wizards,9780937,41,681117,16612
2010,Mike James,78,22.1,0.469,24.6,10.8,20.2,2,8.5,5,12.39,17.9,0.6,0,Wizards,6466600,41,681117,16612
2010,Gilbert Arenas,82,35,0.54,23.5,13.2,24.8,4,10.6,7.2,19.37,179,6,0,Wizards,16192080,41,681117,16612
2010,DeShawn Stevenson,61,12.5,0.444,9.9,12.2,20.2,4,9.7,6.8,8.81,-9.6,-0.3,0,Wizards,3883929,41,681117,16612
2010,Caron Butler,78,36.6,0.502,13.3,12,21.2,5,10.9,8,15.46,105.9,3.5,0,Wizards,9780970,41,681117,16612
2010,Brendan Haywood,81,23.8,0.561,5.4,12,11.2,12,13,12.4,12.51,27.6,0.9,0,Wizards,6000000,41,681117,16612
2010,Antawn Jamison,82,39.3,0.542,7.8,8.8,22.8,7,12.5,9.5,19.49,192.2,6.4,0,Wizards,11641095,41,681117,16612
2011,Allen Iverson,82,42.5,0.5,15.1,9.5,30.9,2,9.5,5.8,22.14,302.8,10.1,0,76ers,650686,41,647898,15802
2011,Elton Brand,62,39.6,0.543,11.4,11.7,20.6,13,19.3,16.2,21.09,175.6,5.9,0,76ers,15959099,41,647898,15802
2011,Keyon Dooling,55,17.6,0.494,17.7,11.9,18.2,1,7.3,4.2,10.27,-5.3,-0.2,0,Bucks,2080000,41,630976,15389
2011,Drew Gooden,70,26.8,0.503,7.5,13.6,20.7,9.9,17.6,13.7,15.21,51.8,1.7,0,Bucks,5765000,41,630976,15389
2011,Corey Maggette,64,31.3,0.564,10.1,12,22.6,4,13.8,9.1,17.79,109.2,3.6,0,Bucks,9600000,41,630976,15389
2011,John Salmons,64,7.9,0.502,22.7,14,13.9,4,10.2,6.9,9.41,-4.1,-0.1,0,Bucks,8000000,41,630976,15389
2011,Brian Skinner,77,17.9,0.574,3.9,12.8,13.6,11,19.9,15.6,14.24,28.2,0.9,0,Bucks,668434,41,630976,15389
2011,Michael Redd,82,28.2,0.59,9.4,6,20.3,5,13.9,9.4,21.33,187.1,6.2,0,Bucks,18300000,41,630976,15389
2011,Mike James,78,22.1,0.469,24.6,10.8,20.2,2,8.5,5,12.39,17.9,0.6,0,Bulls,6466600,40,847903,21197
2011,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Bulls,1800000,40,847903,21197
2011,Jerome James,51,15,0.506,7.2,20,19.2,12,21.5,16.6,12.24,9.4,0.3,0,Bulls,6600000,40,847903,21197
2011,Carlos Boozer,81,25.3,0.577,11.6,11.3,15.9,11,22.7,16.6,16.97,83.7,2.8,1,Bulls,14400000,40,847903,21197
2011,Antawn Jamison,82,39.3,0.542,7.8,8.8,22.8,7,12.5,9.5,19.49,192.2,6.4,0,Cavaliers,13358905,41,820439,20010
2011,Shaquille O'Neal,67,37.8,0.602,10.7,10.1,27.8,11,21.6,16.5,29.43,356.2,11.9,0,Celtics,1352181,41,763584,18624
2011,Jermaine O'Neal,77,37.2,0.539,8.5,9.9,23.8,8,22.8,15.6,21.16,206.5,6.9,0,Celtics,5765000,41,763584,18624
2011,Kevin Garnett,82,40.5,0.553,20.4,9.4,25,9,28.5,18.8,26.46,370.8,12.4,0,Celtics,18832044,41,763584,18624
2011,Paul Pierce,79,39.2,0.532,13.6,11.2,30.1,4,17.7,10.6,23.49,300,10,0,Celtics,13876321,41,763584,18624
2011,Ray Allen,76,37.9,0.565,16.3,9.7,25.4,3.8,11.8,7.8,22.19,251.1,8.4,0,Celtics,10000000,41,763584,18624
2011,Kareem Rush,76,11.5,0.447,17.7,16.4,15.3,3,8.9,6.1,6.37,-26.9,-0.9,0,Clippers,825497,40,646830,16170
2011,Cuttino Mobley,73,41.7,0.537,13.3,10.6,19.2,3,8.6,5.7,15.21,107.1,3.6,0,Clippers,9500000,40,646830,16170
